date,ticker,close,volume,ret_5d,vol_10d,sentiment_7d,risk_probability
2023-05-16,000660.KS,88468.0703125,5121364.0,0.035509828823167444,0.017863407159497652,0.2793792198447356,0.24244410180593767
2023-05-17,000660.KS,89936.0,3340386.0,0.057537154053176165,0.01843407282761099,0.18503840886987669,0.244351021529333
2023-05-18,000660.KS,91599.6796875,3473641.0,0.08458864522889598,0.018960975288603382,-0.11723173849597758,0.24754126217685812
2023-05-19,000660.KS,95220.609375,5062669.0,0.11582582361269478,0.020906025537296022,-0.24139673159616967,0.25266661520975214
2023-05-22,000660.KS,96101.375,4248401.0,0.13657414208858398,0.02064244623954301,0.11053981590729413,0.24989986492646574
2023-05-23,000660.KS,95807.78125,2472514.0,0.08296451942009808,0.01918872524833999,-0.03590850375623922,0.24749235096719902
2023-05-24,000660.KS,95612.046875,2097933.0,0.06311206719222562,0.01896504294870014,-0.2267770590931327,0.2481574973366087
2023-05-25,000660.KS,101288.09375,7431586.0,0.10576908233252391,0.022831948356715273,-0.0028938539332378885,0.2552185321013884
2023-05-26,000660.KS,106866.2890625,10136706.0,0.12230209157385996,0.025295204073461537,-0.27936688733086895,0.26254059217677317
2023-05-30,000660.KS,107942.78125,9058509.0,0.1232178649889244,0.023219281742572064,0.24559224124726922,0.2545045012693876
2023-05-31,000660.KS,106279.125,8166685.0,0.1092953371154286,0.025046326073874824,-0.14473201103998984,0.26102385092914676
2023-06-01,000660.KS,107942.78125,5553560.0,0.1289663256673168,0.025057226461968618,0.09751337061238918,0.25952439493930524
2023-06-02,000660.KS,107942.78125,3991904.0,0.06570058980895777,0.025746546831303157,-0.11297335434635342,0.26214277121904017
2023-06-05,000660.KS,106376.9765625,3316020.0,-0.004578735766840647,0.02612379639263012,0.012040812706686487,0.2617923679087573
2023-06-07,000660.KS,105691.921875,3313460.0,-0.020852338145585847,0.02673396863151675,0.028026167605967787,0.2629544106704574
2023-06-08,000660.KS,107355.6015625,4355468.0,0.01012876764369297,0.026382642754467174,-0.18908732668468378,0.26379058979067593
2023-06-09,000660.KS,112933.78125,7950947.0,0.046237459718965646,0.028673059438612,0.2817507766587351,0.2658812332730303
2023-06-12,000660.KS,112346.6171875,2637721.0,0.04079787352616515,0.02516585623231553,0.16507969401666872,0.25888294638471226
2023-06-13,000660.KS,116946.15625,6232477.0,0.09935589475313078,0.022669901433998118,0.2636993649385135,0.2530820071663957
2023-06-14,000660.KS,116261.1328125,3240260.0,0.10000017740239442,0.023162452502334056,0.23689641025658928,0.2543269247525389
2023-06-15,000660.KS,116456.8515625,3778592.0,0.08477666621523672,0.02186243044955749,0.058739987286651085,0.2526136142386387
2023-06-16,000660.KS,116358.9921875,4303391.0,0.030329374431532274,0.02195997306264721,0.2531245410138701,0.25129135192701646
2023-06-19,000660.KS,112346.6171875,4208396.0,0.0,0.02570056950800904,-0.2469044987688483,0.2626187051721357
2023-06-20,000660.KS,113618.828125,3319570.0,-0.02845179552448951,0.02488559365783096,-0.18241028254851288,0.2602489454722407
2023-06-21,000660.KS,112640.203125,2728146.0,-0.031144799641163345,0.025023980115839662,-0.27286362665367714,0.26114588778639347
2023-06-22,000660.KS,111563.703125,2612402.0,-0.04201683603711326,0.02528198444157676,-0.1048018015420414,0.26053600708988356
2023-06-23,000660.KS,111172.2578125,2987472.0,-0.04457527757409707,0.018903941038978647,-0.0667936261863108,0.24648510903505524
2023-06-26,000660.KS,111074.390625,3350758.0,-0.01132411989207227,0.01885705725535407,-0.13719058093566244,0.24699656581466184
2023-06-27,000660.KS,110585.0859375,3602087.0,-0.026701051556018207,0.011781066187564018,0.1972425054911576,0.23013468405142506
2023-06-28,000660.KS,111857.296875,3178571.0,-0.006950504600308549,0.012946455363177525,-0.08594800398384643,0.23435157834692824
2023-06-29,000660.KS,114015.9375,4398301.0,0.02198057527951036,0.01483290406619703,-0.13143929418757153,0.23866145159474036
2023-06-30,000660.KS,113034.75,2674318.0,0.016753210055706846,0.01496717038230202,0.02561764989494908,0.23792600012703224
2023-07-03,000660.KS,115389.6484375,3022009.0,0.03885015968324157,0.011851330708455225,-0.21544546501514242,0.2331237477619071
2023-07-04,000660.KS,115683.9921875,1988592.0,0.04610844407067494,0.011463578513192626,0.18131818845242378,0.22991709251298953
2023-07-05,000660.KS,114506.5546875,2483034.0,0.02368426456309347,0.011631896589232468,-0.2552696137921375,0.23285406467807102
2023-07-06,000660.KS,111661.0546875,3465047.0,-0.02065397929565771,0.014034355762300247,0.2921321619603104,0.23416416570466303
2023-07-07,000660.KS,109698.6484375,2781723.0,-0.029513946485483444,0.015108454935835373,0.16334686157799444,0.23713975962689762
2023-07-10,000660.KS,108226.84375,3163245.0,-0.06207493292935795,0.015588635361661381,-0.18077059107949656,0.24015766359136428
2023-07-11,000660.KS,111268.578125,2209391.0,-0.038167891503463336,0.018298112862252983,-0.29668672972583854,0.24671225602928654
2023-07-12,000660.KS,113230.984375,2228477.0,-0.011139714368152642,0.01879398999401204,0.18927685707290048,0.24476188695512882
2023-07-13,000660.KS,111955.421875,3421492.0,0.002636256556270533,0.01802574502366594,0.12411440630857026,0.2436238169980319
2023-07-14,000660.KS,115782.1171875,5817889.0,0.055456186896103876,0.021026407246412738,0.13740430082459237,0.25016192412681326
2023-07-17,000660.KS,114997.1484375,2427281.0,0.06255661213902863,0.02016152152646532,0.16276220801156743,0.2481820121678031
2023-07-18,000660.KS,115585.8671875,2299880.0,0.03880061321220385,0.020216170039925797,-0.2555732089595458,0.25090640334791914
2023-07-19,000660.KS,115291.515625,2580301.0,0.018197591952180625,0.019927141475532706,-0.08492056287343643,0.2490782167064439
2023-07-20,000660.KS,114702.7890625,1949776.0,0.024539831492640607,0.01797959145482764,-0.23047856428492217,0.24590501830572128
2023-07-21,000660.KS,112936.6328125,2745384.0,-0.024576199193109938,0.01771625795171728,0.21786205552535612,0.24224782679941997
2023-07-24,000660.KS,111857.296875,2761991.0,-0.02730373409395004,0.01735594915421435,0.07397887609653475,0.2423965185251519
2023-07-25,000660.KS,111268.578125,2678385.0,-0.03735135763178232,0.01515482355946185,-0.10146118508841048,0.23886737128184227
2023-07-26,000660.KS,110876.09375,4995935.0,-0.03829789079503221,0.01385615946696169,-0.2618649898283858,0.23718185145891965
2023-07-27,000660.KS,121669.3515625,9638980.0,0.060735772485915884,0.033887158428597436,-0.11341060697060268,0.280505827928076
2023-07-28,000660.KS,125594.1640625,8718746.0,0.11207640014391362,0.0337325645917353,-0.10489000678395177,0.2803523786831965
2023-07-31,000660.KS,121080.6171875,4623350.0,0.0824561344693231,0.03637183023983653,0.13776370700283844,0.2846047465340831
2023-08-01,000660.KS,122748.6640625,4656047.0,0.10317455413695664,0.03645837240659323,0.08253448281312788,0.2853040253377321
2023-08-02,000660.KS,117253.921875,3765478.0,0.057522121399591564,0.0399161228764977,0.2323276455457959,0.29211147436707735
2023-08-03,000660.KS,117744.53125,3498537.0,-0.03225808522932638,0.039830474164550794,-0.01667104490283042,0.29322742941342744
2023-08-04,000660.KS,117842.640625,2375384.0,-0.061718818667741426,0.03931066909372089,-0.22824345243701896,0.2933642044856361
2023-08-07,000660.KS,119608.8125,3724826.0,-0.012155576356377762,0.03907082072110349,0.127946872333797,0.2905009455400993
2023-08-08,000660.KS,116370.8359375,2729243.0,-0.051958432083241246,0.04044015255260026,0.15647102917013847,0.29332170750094094
2023-08-09,000660.KS,116272.7109375,2551668.0,-0.008368256872004931,0.040384597479428734,0.03676631854169774,0.29428173645448147
2023-08-10,000660.KS,116272.7109375,2622604.0,-0.012500116114734672,0.02431466116853124,0.1625803079727366,0.25677981693466584
2023-08-11,000660.KS,113132.875,2412381.0,-0.039966565582890023,0.02148287240437304,-0.003722642181365554,0.25160840103813265
2023-08-14,000660.KS,112740.390625,2038360.0,-0.05742404536455037,0.01952218655718082,0.013639697629196434,0.24721866300825993
2023-08-16,000660.KS,113623.4609375,3870479.0,-0.023608793198628852,0.01890212374631294,-0.043475388984870224,0.24642961929301438
2023-08-17,000660.KS,112642.265625,3064253.0,-0.031223537175902538,0.013743793506982181,-0.2847485239535429,0.2371257748949786
2023-08-18,000660.KS,114997.1484375,3329697.0,-0.010970437428655555,0.015715042115823953,-0.2352651438040173,0.2410040220913092
2023-08-21,000660.KS,114212.1953125,2621973.0,0.009540288908064909,0.01573490096799383,-0.2811424885879594,0.2414323190306645
2023-08-22,000660.KS,114310.328125,3349473.0,0.013925244460274877,0.014527051469875117,0.08184624675826824,0.23664951511488486
2023-08-23,000660.KS,113819.7109375,2573292.0,0.0017271961123235258,0.012177356220198528,-0.11138641135420399,0.23297552324351944
2023-08-24,000660.KS,118627.6171875,6368401.0,0.053135930188282776,0.01861186185766308,0.0051424146988216625,0.24586204291847824
2023-08-25,000660.KS,114310.328125,3533647.0,-0.005972498638723067,0.022278468620057425,0.2445398843556558,0.2518593742274965
2023-08-28,000660.KS,113721.59375,1746882.0,-0.004295526945766626,0.020496945592945657,-0.15042466251067502,0.2506178894337529
2023-08-29,000660.KS,116370.8359375,2682352.0,0.018025561174549454,0.021608349190305663,-0.05377024617862216,0.2524835196314448
2023-08-30,000660.KS,117155.8046875,2629711.0,0.02931033405832406,0.021586198105638405,0.1533306831258292,0.25113492356482126
2023-08-31,000660.KS,119510.6875,4403695.0,0.007444053361572944,0.02173663737635906,-0.16272110070502652,0.25342470393968053
2023-09-01,000660.KS,117744.53125,2886011.0,0.03004280699154882,0.02197259883392146,-0.25381205410272417,0.2546436062219606
2023-09-04,000660.KS,116959.5625,3491280.0,0.028472769710897516,0.021965085838750162,-0.12614912825173918,0.2537793707544901
2023-09-05,000660.KS,117155.8046875,1749591.0,0.006745407847904339,0.021959417756688342,-0.20326722764759733,0.25417007142157083
2023-09-06,000660.KS,115978.3671875,1615519.0,-0.01005018490667775,0.02223624376619088,0.2578185914055438,0.25166215193325614
2023-09-07,000660.KS,116272.7109375,2995088.0,-0.027093615058485843,0.017260907171028152,0.18487222773865017,0.24149210021422882
2023-09-08,000660.KS,111562.9375,4943255.0,-0.05250004976345768,0.018198456615427235,0.08004225390625408,0.24401204150249797
2023-09-11,000660.KS,113721.59375,2542590.0,-0.02768451489376933,0.019379794613270655,0.22287635411263063,0.245707243179918
2023-09-12,000660.KS,114506.5546875,2749688.0,-0.02261304940943032,0.01783832339961603,0.18220324613946867,0.24274061917350248
2023-09-13,000660.KS,116272.7109375,3860589.0,0.0025379194166799124,0.018481870477482808,-0.18805796466837849,0.2465933281839601
2023-09-14,000660.KS,119903.1796875,3948784.0,0.031223738749425856,0.0201276654379336,0.23553539909398666,0.24749073983457326
2023-09-15,000660.KS,120099.4140625,3579662.0,0.07651713690758633,0.01939832539377181,0.023605345149390434,0.2475230794447637
2023-09-18,000660.KS,116763.3203125,2356621.0,0.02674713273177276,0.02149973084694695,0.1844640930984375,0.25073379412429486
2023-09-19,000660.KS,116959.5625,1921912.0,0.021422422665623886,0.02149975470924971,0.23765477995409592,0.2503616856719336
2023-09-20,000660.KS,115782.1171875,2228681.0,-0.004219336988398825,0.021500638354011038,-0.10919791501688167,0.25250801717018195
2023-09-21,000660.KS,114310.328125,3151900.0,-0.046644730999432005,0.021841905123294456,-0.23396884528339393,0.25386109957944375
2023-09-22,000660.KS,115095.265625,2938386.0,-0.04166671816480161,0.01704977726057364,-0.163238902474835,0.2432007142208288
2023-09-25,000660.KS,114800.9140625,2181722.0,-0.016806701323222928,0.016134584674045147,-0.04373532682424621,0.24063752542172412
2023-09-26,000660.KS,113128.59375,3237819.0,-0.03275464329819122,0.01668994585395361,0.19080885955349586,0.2402352545675345
2023-09-27,000660.KS,112833.453125,3060751.0,-0.025467353112267554,0.015649796752716702,0.21643834995380606,0.2379447654814953
2023-10-04,000660.KS,113522.0703125,4447702.0,-0.006895770709695048,0.010844120988085461,-0.29582872168128554,0.23136251124896923
2023-10-05,000660.KS,118243.953125,6112858.0,0.027357228665329858,0.01843208900833841,0.006448381546539439,0.2453519215769297
2023-10-06,000660.KS,118440.6953125,4158083.0,0.031705159142011885,0.01593341570318504,-0.0495533981107326,0.24047922811058076
2023-10-10,000660.KS,117555.34375,5580659.0,0.039130248624698494,0.016185472428172802,-0.16673531371756184,0.24178525967578732
2023-10-11,000660.KS,117260.2265625,4293299.0,0.03923281008333501,0.015802740110470448,-0.2280807795997903,0.2413747476295711
2023-10-12,000660.KS,122178.8828125,4016352.0,0.07625664750624961,0.019424732959781896,-0.09743089715782323,0.24836178435591794
2023-10-13,000660.KS,122670.734375,3205273.0,0.03743769666868535,0.01944515464187047,0.2657458223475115,0.2458758639527221
2023-10-16,000660.KS,122080.5,3008476.0,0.03073103106914865,0.019575235065831226,-0.10607824078754687,0.24852339818116354
2023-10-17,000660.KS,127884.5,6411880.0,0.0878663267912907,0.021918970831806637,0.01127437304601966,0.25306181374875664
2023-10-18,000660.KS,127884.5,4760148.0,0.0906042376767644,0.02173327464744639,0.1218113753371067,0.2519499866735784
2023-10-19,000660.KS,123654.4453125,5089745.0,0.012077066560384653,0.026157617137486294,-0.08182223857242361,0.2625792997676939
2023-10-20,000660.KS,124146.3203125,3868266.0,0.012028834301987423,0.02350184141478986,0.2830692496325764,0.25433527069912454
2023-10-23,000660.KS,121982.1171875,2432303.0,-0.0008058847440828298,0.02456635701708198,0.2774683769652667,0.25662397723556635
2023-10-24,000660.KS,124736.5625,2802010.0,-0.02461547333726921,0.024948299076605982,-0.1489306225047815,0.2601818123639931
2023-10-25,000660.KS,125425.1640625,3053002.0,-0.019230914907592433,0.02476447125511005,-0.0016508964645687296,0.2588217132195869
2023-10-26,000660.KS,118047.2109375,5961584.0,-0.04534599917398341,0.02909948165922557,-0.1194730141099382,0.2691106847088357
2023-10-27,000660.KS,117161.859375,5486088.0,-0.05625991104624595,0.02901623424066001,-0.12909570337351942,0.268934911864861
2023-10-30,000660.KS,117161.859375,2798497.0,-0.039516102225793714,0.029044889001495634,-0.2778678315872803,0.270099996230769
2023-10-31,000660.KS,114407.421875,3166739.0,-0.08280764210573788,0.023216943321626198,0.0657386003879381,0.25469315232960515
2023-11-01,000660.KS,118342.328125,2707225.0,-0.056470613297109895,0.027204167908917314,0.0016074139373168927,0.2639997619222406
2023-11-02,000660.KS,123260.96875,3736208.0,0.04416671746069811,0.02951382481764984,-0.2691127492500064,0.2715170918172072
2023-11-03,000660.KS,123752.8359375,2796773.0,0.056255308661535164,0.029514010635344163,-0.13281212145803314,0.2706429085196667
2023-11-06,000660.KS,130835.65625,6923192.0,0.1167086025088957,0.03373473219603913,0.2449595315799922,0.277936591310213
2023-11-07,000660.KS,128277.96875,4940510.0,0.12123817360515976,0.03427469374327498,-0.15626286559981653,0.28201191546052623
2023-11-08,000660.KS,125523.5390625,3328279.0,0.060681677057382144,0.035135281513730764,-0.21306307674526614,0.28409607191942793
2023-11-09,000660.KS,125917.03125,2228081.0,0.021548285129797007,0.02827981726355442,-0.006328343833462191,0.2668355388631909
2023-11-10,000660.KS,128376.34375,2656526.0,0.037360823107399854,0.028049004254159005,0.2913902724663604,0.2643828416344522
2023-11-13,000660.KS,129655.1875,2644761.0,-0.009022530889778002,0.027849057836603203,-0.15476683709309974,0.26672932326958326
2023-11-14,000660.KS,127884.5,2589591.0,-0.003067313536643468,0.026659943274647227,0.10328132844352712,0.26237185865236173
2023-11-15,000660.KS,131917.765625,3616292.0,0.05094045794324065,0.026401686272338066,0.15697176919723055,0.26170554067537466
2023-11-16,000660.KS,130147.046875,2456351.0,0.03359367341342079,0.02507434945489298,-0.15741747360456018,0.2608003692470743
2023-11-17,000660.KS,127786.1171875,2438499.0,-0.004597627142656546,0.026196383639639494,0.13692980916711575,0.261115068442816
2023-11-20,000660.KS,129261.6953125,2004403.0,-0.003034912795139788,0.01869769447894971,-0.07933012036844807,0.24632393176810974
2023-11-21,000660.KS,129851.9375,2439306.0,0.015384487564951144,0.017568123692708954,0.07938349835614768,0.24300657687067878
2023-11-22,000660.KS,129163.328125,2128566.0,-0.020879958714810187,0.01589803645401301,0.08011782645653683,0.23934129920917446
2023-11-23,000660.KS,127982.859375,1839516.0,-0.016628786837388665,0.01635172372464605,0.021464810444855088,0.2406780365404813
2023-11-24,000660.KS,125917.03125,1925668.0,-0.014626674466972744,0.015926778111873045,-0.245826137967355,0.24149704093531313
2023-11-27,000660.KS,128573.0859375,2264243.0,-0.005327250066891276,0.017181308970176397,0.20118149735354277,0.24132290863215877
2023-11-28,000660.KS,129261.6953125,2562226.0,-0.0045455015832936985,0.016632104838938577,-0.1075319610169585,0.24214112125990278
2023-11-29,000660.KS,128277.96875,2227853.0,-0.006854572329873521,0.012880769176271257,-0.18808889376008744,0.23485409120558287
2023-11-30,000660.KS,131721.03125,3625365.0,0.029208379100570392,0.01524010898177562,-0.2755349150671416,0.24045392161987192
2023-12-01,000660.KS,130442.1796875,3641222.0,0.03593754071691557,0.01424540424569959,0.05453576591294509,0.23634043525899723
2023-12-04,000660.KS,128966.5859375,2680820.0,0.0030605161035901496,0.01440314368250153,0.10653861710536945,0.2361894079530795
2023-12-05,000660.KS,123851.203125,4375531.0,-0.04185688710348201,0.018890954776288077,-0.2900473026432863,0.24791290870088806
2023-12-06,000660.KS,123556.078125,2667583.0,-0.036809833138241044,0.018900741804709343,0.007255834979568587,0.24603761286848852
2023-12-07,000660.KS,123556.078125,2478565.0,-0.06198670817800778,0.018859880835931007,-0.16410253488123722,0.2469374360939274
2023-12-08,000660.KS,125425.1640625,2762531.0,-0.03846160526464104,0.019094687531546747,0.08710367424566991,0.24592663602273013
2023-12-11,000660.KS,126802.390625,3696790.0,-0.016781054540350615,0.018080958337055107,-0.19538014259700512,0.24569956620146774
2023-12-12,000660.KS,128868.2109375,3126577.0,0.04050834942181747,0.01883887400881226,0.11456264286147956,0.24557927249592343
2023-12-13,000660.KS,129064.9609375,2852873.0,0.0445860931821318,0.018657206585819,-0.06795879221967756,0.24638892720810837
2023-12-14,000660.KS,134475.4375,8217135.0,0.08837573627056239,0.02140554744745334,0.2620379932420407,0.2503193952515081
2023-12-15,000660.KS,137721.765625,5011719.0,0.09803935003324016,0.021968416799261897,-0.21748743351240404,0.25472240637322796
2023-12-18,000660.KS,137721.765625,2540812.0,0.0861133212566354,0.021277584812003196,-0.09536018936984489,0.2523686368774973
2023-12-19,000660.KS,135951.046875,2309721.0,0.05496185510742535,0.015742877583705555,-0.23191588725564655,0.24134691579368106
2023-12-20,000660.KS,138213.59375,3108011.0,0.0708839389563698,0.015293857878537884,0.25481617096713766,0.23740909266508367
2023-12-21,000660.KS,138213.59375,2737124.0,0.027798059775786088,0.015293857878537884,0.2264036120285886,0.23738990634441007
2023-12-22,000660.KS,138311.96875,3183709.0,0.004285474574927006,0.015577858259123886,-0.14523502337090663,0.24021710009373975
2023-12-26,000660.KS,138607.09375,2239789.0,0.006428382042462655,0.015762047676081473,0.09599042762050743,0.23908423164035975
2023-12-27,000660.KS,138409.9375,2336777.0,0.01808658838251409,0.015853029744715,0.19033332012072948,0.2387313621418016
2023-12-28,000660.KS,139494.359375,2459473.0,0.009266567710529472,0.01572365695906353,0.0331204869596774,0.23941482092652694
2024-01-02,000660.KS,140381.578125,2147458.0,0.015685753594696594,0.010243484743627714,0.01779034701360389,0.22832138423123527
2024-01-03,000660.KS,134860.984375,3257820.0,-0.024950728459643856,0.015121773267495683,-0.15488862545972898,0.23919331989441336
2024-01-04,000660.KS,134466.640625,2661970.0,-0.029871870284416846,0.015107233718896626,-0.24413833931646045,0.23970471066302895
2024-01-05,000660.KS,135551.046875,1846781.0,-0.02065524106605421,0.014928011768243337,0.23832945477199605,0.2363373368933437
2024-01-08,000660.KS,134072.296875,2498302.0,-0.03886940320951593,0.013988636717090578,0.24025083429799826,0.23431074247509118
2024-01-09,000660.KS,135452.46875,3473806.0,-0.035112223703675505,0.014595275850419104,0.07986087436396076,0.23657817320493996
2024-01-10,000660.KS,131607.75,3769252.0,-0.024122872824017927,0.016753365018921187,-0.09658212537077959,0.24223452562574632
2024-01-11,000660.KS,134072.296875,3594909.0,-0.0029326511628987584,0.018272276828157862,-0.09047425523240346,0.24549475777381918
2024-01-12,000660.KS,132199.234375,1878915.0,-0.02472730810475343,0.018567516324921065,0.13557340732214362,0.24456459476846396
2024-01-15,000660.KS,132199.234375,353911.0,-0.013970540847422885,0.018153475527688014,0.23826615597154624,0.24308517358836584
2024-01-16,000660.KS,130227.578125,3670169.0,-0.038573609423416255,0.017892006355872864,0.23225185455907038,0.24245964458314684
2024-01-17,000660.KS,129143.171875,3822702.0,-0.018726694476579042,0.013994294663142308,0.1679253275145743,0.23486499230077146
2024-01-18,000660.KS,134269.46875,3050556.0,0.0014706384510130288,0.01974553427456763,0.08521898769257265,0.24750910158582276
2024-01-19,000660.KS,139297.171875,4946040.0,0.05369121488151585,0.02299305014104788,-0.24951602100297068,0.25694901788299157
2024-01-22,000660.KS,140578.75,3784276.0,0.06338550797677422,0.02251925219566846,-0.20302277154323173,0.2556562226583538
2024-01-23,000660.KS,138804.265625,2912611.0,0.06585922600639615,0.023077124752919155,0.23913251311624753,0.2539632895365929
2024-01-24,000660.KS,139494.359375,2580665.0,0.0801528052138838,0.020335156802914662,0.06385743579575395,0.249277868658785
2024-01-25,000660.KS,135452.46875,4708651.0,0.008810640356391453,0.022502769813721013,-0.2944817690300222,0.2559614852853862
2024-01-26,000660.KS,134072.296875,3247410.0,-0.03750883761436741,0.022248931369534035,-0.23911707428038073,0.2548209765721156
2024-01-29,000660.KS,133086.5,2311854.0,-0.05329575060242031,0.022429483671534165,0.09810106146483348,0.25291798318941133
2024-01-30,000660.KS,134959.5625,2297631.0,-0.027698738995435734,0.02202920174847862,-0.2969630496922688,0.2547728670027784
2024-01-31,000660.KS,132790.734375,2815362.0,-0.04805660264712763,0.02263038870881102,-0.2035151691495008,0.25536348677934956
2024-02-01,000660.KS,130819.1015625,3778274.0,-0.03420659091900091,0.019106938250766405,0.02924027361995167,0.24634544177132026
2024-02-02,000660.KS,132987.90625,3708253.0,-0.00808810358497114,0.014956156831156083,0.11513711861561594,0.2372260748098832
2024-02-05,000660.KS,130424.75,3300954.0,-0.020000150278202566,0.014762322906509355,0.09117675570156032,0.2369213261669945
2024-02-06,000660.KS,136043.9375,4672324.0,0.008034814131825607,0.021522816481781684,-0.16543841432366413,0.2529833886638915
2024-02-07,000660.KS,136043.9375,3348045.0,0.024498720790360196,0.021406115924640767,0.1273075328085215,0.25089500871443127
2024-02-08,000660.KS,140775.9375,5780714.0,0.07611148386264555,0.022062291748780244,-0.15765054750191995,0.25442616300587473
2024-02-13,000660.KS,147873.875,6902585.0,0.1119347553454697,0.025727882956383164,-0.10476018110443937,0.2622731467343374
2024-02-14,000660.KS,146592.3125,4396924.0,0.12396084715516031,0.025830288412530152,0.1478948430708145,0.2608635652832575
2024-02-15,000660.KS,146789.453125,3560211.0,0.07898562642675633,0.025921146362606413,0.0897797394283288,0.2612330987574852
2024-02-16,000660.KS,144719.25,3265836.0,0.06376846083273646,0.025718671221413365,0.20953404629650677,0.25991180595324953
2024-02-19,000660.KS,149155.453125,3997323.0,0.05952377781181539,0.02506078356406101,0.09456773538020602,0.2592135906716306
2024-02-20,000660.KS,147479.53125,3507601.0,-0.0026667573971399516,0.02619672917428833,0.04098516200128297,0.2617685608061832
2024-02-21,000660.KS,146888.046875,4278500.0,0.0020173934768918933,0.02465560339494806,-0.2437951393031445,0.26030210843863577
2024-02-22,000660.KS,154281.734375,5966352.0,0.051041005266365236,0.02574652643740522,-0.07937051816433989,0.26184524855101154
2024-02-23,000660.KS,159112.28125,7012032.0,0.09945484964854368,0.025899754878569804,-0.14087857939096474,0.2628349443347671
2024-02-26,000660.KS,159506.609375,4329477.0,0.0693984432558774,0.025316273468019696,-0.15360621397254984,0.26148338086454187
